ano,mes,data,regiao,uf,cidade,tipo_acidente,periodo_dia,acidentes,feridos,mortes,chuva_mm,visibilidade,veiculos_envolvidos,nivel_gravidade
2020,6,2020-06-01,Sul,PR,Curitiba,Capotamento,Noite,21,16,0,24.4,Boa,40,Moderado
2020,6,2020-06-01,Sul,PR,Londrina,Colis?o,Noite,23,10,1,12.1,Boa,45,Grave
2020,6,2020-06-01,Sul,SC,Florian?polis,Sa?da de pista,Noite,21,16,1,45.9,Ruim,35,Cr?tico
2020,6,2020-06-01,Sul,SC,Joinville,Sa?da de pista,Manh?,8,6,0,8.0,Boa,16,Leve
2020,6,2020-06-01,Sul,RS,Porto Alegre,Sa?da de pista,Madrugada,21,9,1,19.1,Ruim,38,Grave
2020,6,2020-06-01,Sul,RS,Caxias do Sul,Sa?da de pista,Tarde,16,12,1,6.8,Ruim,29,Grave
2020,7,2020-07-01,Norte,AM,Manaus,Capotamento,Madrugada,10,7,0,27.9,Boa,21,Leve
2020,7,2020-07-01,Norte,PA,Bel?m,Colis?o,Noite,20,10,0,35.2,Ruim,33,Leve
2020,7,2020-07-01,Norte,PA,Santar?m,Colis?o,Tarde,24,20,1,14.9,Ruim,38,Cr?tico
2020,7,2020-07-01,Norte,RO,Porto Velho,Capotamento,Noite,20,11,0,40.7,Boa,31,Leve
2020,7,2020-07-01,Norte,TO,Palmas,Colis?o,Noite,29,20,2,67.6,Boa,40,Cr?tico
2020,7,2020-07-01,Nordeste,BA,Salvador,Atropelamento,Manh?,19,15,0,9.9,Boa,40,Moderado
2020,7,2020-07-01,Nordeste,BA,Feira de Santana,Colis?o,Noite,29,22,0,40.3,Moderada,45,Grave
2020,7,2020-07-01,Nordeste,PE,Recife,Colis?o,Manh?,22,19,0,7.3,Ruim,31,Moderado
2020,7,2020-07-01,Nordeste,PE,Jaboat?o dos Guararapes,Atropelamento,Madrugada,21,13,1,18.2,Ruim,45,Cr?tico
2020,7,2020-07-01,Nordeste,CE,Fortaleza,Sa?da de pista,Noite,19,12,1,22.3,Moderada,40,Grave
2020,7,2020-07-01,Nordeste,CE,Juazeiro do Norte,Atropelamento,Noite,16,12,2,0,Muito ruim,23,Cr?tico
2020,7,2020-07-01,Nordeste,MA,S?o Lu?s,Sa?da de pista,Noite,19,15,1,59.5,Ruim,29,Cr?tico
2020,7,2020-07-01,Nordeste,PB,Jo?o Pessoa,Sa?da de pista,Manh?,15,9,0,31.8,Boa,31,Leve
2020,7,2020-07-01,Centro-Oeste,DF,Bras?lia,Colis?o,Madrugada,22,17,0,0,Boa,44,Moderado
2020,7,2020-07-01,Centro-Oeste,GO,Goi?nia,Colis?o,Madrugada,27,13,2,32.3,Boa,44,Cr?tico
2020,7,2020-07-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Madrugada,24,14,1,39.8,Boa,46,Cr?tico
2020,7,2020-07-01,Centro-Oeste,MT,Cuiab?,Colis?o,Manh?,21,16,1,15.8,Moderada,32,Cr?tico
2020,7,2020-07-01,Centro-Oeste,MS,Campo Grande,Capotamento,Madrugada,18,15,1,25.4,Muito ruim,36,Cr?tico
2020,7,2020-07-01,Sudeste,SP,S?o Paulo,Colis?o,Manh?,37,18,1,36.8,Boa,63,Cr?tico
2020,7,2020-07-01,Sudeste,SP,Campinas,Colis?o,Noite,51,41,4,26.8,Muito ruim,106,Cr?tico
2020,7,2020-07-01,Sudeste,SP,Ribeir?o Preto,Capotamento,Tarde,34,26,0,85.7,Ruim,53,Grave
2020,7,2020-07-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Manh?,37,28,1,19.0,Boa,66,Cr?tico
2020,7,2020-07-01,Sudeste,RJ,Niter?i,Atropelamento,Manh?,24,21,1,6.8,Boa,35,Cr?tico
2020,7,2020-07-01,Sudeste,RJ,Nova Igua?u,Sa?da de pista,Noite,34,25,1,47.3,Moderada,59,Cr?tico
2020,7,2020-07-01,Sudeste,RJ,Petr?polis,Capotamento,Manh?,25,17,0,1.6,Boa,34,Moderado
2020,7,2020-07-01,Sudeste,MG,Belo Horizonte,Colis?o,Noite,35,21,2,14.8,Moderada,64,Cr?tico
2020,7,2020-07-01,Sudeste,MG,Uberl?ndia,Capotamento,Tarde,26,12,1,21.2,Boa,51,Cr?tico
2020,7,2020-07-01,Sudeste,MG,Juiz de Fora,Capotamento,Noite,34,29,0,50.6,Ruim,63,Grave
2020,7,2020-07-01,Sudeste,ES,Vit?ria,Atropelamento,Manh?,25,21,2,44.9,Boa,42,Cr?tico
2020,7,2020-07-01,Sudeste,ES,Vila Velha,Atropelamento,Tarde,21,17,1,44.9,Muito ruim,39,Cr?tico
2020,7,2020-07-01,Sudeste,ES,Serra,Sa?da de pista,Noite,22,11,1,40.9,Boa,38,Grave
2020,7,2020-07-01,Sul,PR,Curitiba,Sa?da de pista,Madrugada,23,17,1,12.2,Boa,45,Cr?tico
2020,7,2020-07-01,Sul,PR,Londrina,Atropelamento,Tarde,20,14,1,32.5,Boa,39,Cr?tico
2020,7,2020-07-01,Sul,SC,Florian?polis,Atropelamento,Noite,17,13,0,14.6,Moderada,35,Moderado
2020,7,2020-07-01,Sul,SC,Joinville,Colis?o,Madrugada,27,14,1,41.0,Boa,40,Cr?tico
2020,7,2020-07-01,Sul,RS,Porto Alegre,Colis?o,Noite,31,21,0,46.1,Moderada,63,Grave
2020,7,2020-07-01,Sul,RS,Caxias do Sul,Colis?o,Noite,29,18,0,10.8,Ruim,51,Moderado
2020,8,2020-08-01,Norte,AM,Manaus,Colis?o,Tarde,23,18,0,37.5,Boa,45,Moderado
2020,8,2020-08-01,Norte,PA,Bel?m,Colis?o,Noite,25,20,1,31.2,Boa,41,Cr?tico
2020,8,2020-08-01,Norte,PA,Santar?m,Sa?da de pista,Noite,14,6,1,51.1,Ruim,29,Grave
2020,8,2020-08-01,Norte,RO,Porto Velho,Colis?o,Manh?,26,12,1,56.5,Muito ruim,48,Cr?tico
2020,8,2020-08-01,Norte,TO,Palmas,Capotamento,Noite,12,5,1,26.7,Boa,20,Grave
2020,8,2020-08-01,Nordeste,BA,Salvador,Capotamento,Noite,21,14,1,27.3,Moderada,33,Cr?tico
2020,8,2020-08-01,Nordeste,BA,Feira de Santana,Atropelamento,Manh?,14,9,1,71.9,Ruim,28,Grave
2020,8,2020-08-01,Nordeste,PE,Recife,Atropelamento,Tarde,16,15,1,39.6,Moderada,33,Grave
2020,8,2020-08-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Tarde,20,10,1,23.0,Moderada,35,Grave
2020,8,2020-08-01,Nordeste,CE,Fortaleza,Colis?o,Noite,31,18,2,0,Muito ruim,66,Cr?tico
2020,8,2020-08-01,Nordeste,CE,Juazeiro do Norte,Capotamento,Noite,20,9,1,68.9,Moderada,42,Grave
2020,8,2020-08-01,Nordeste,MA,S?o Lu?s,Atropelamento,Noite,22,15,0,51.0,Ruim,45,Moderado
2020,8,2020-08-01,Nordeste,PB,Jo?o Pessoa,Atropelamento,Noite,27,22,0,15.8,Boa,48,Grave
2020,8,2020-08-01,Centro-Oeste,DF,Bras?lia,Sa?da de pista,Manh?,16,10,0,52.4,Moderada,29,Leve
2020,8,2020-08-01,Centro-Oeste,GO,Goi?nia,Colis?o,Noite,20,16,1,10.4,Moderada,28,Cr?tico
2020,8,2020-08-01,Centro-Oeste,GO,Aparecida de Goi?nia,Sa?da de pista,Manh?,9,8,0,40.0,Boa,15,Leve
2020,8,2020-08-01,Centro-Oeste,MT,Cuiab?,Colis?o,Tarde,23,19,1,24.7,Moderada,33,Cr?tico
2020,8,2020-08-01,Centro-Oeste,MS,Campo Grande,Atropelamento,Noite,17,12,1,3.5,Moderada,25,Grave
2020,8,2020-08-01,Sudeste,SP,S?o Paulo,Capotamento,Tarde,34,27,1,85.1,Ruim,66,Cr?tico
2020,8,2020-08-01,Sudeste,SP,Campinas,Colis?o,Madrugada,35,19,2,39.8,Moderada,64,Cr?tico
2020,8,2020-08-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Madrugada,53,36,3,77.3,Muito ruim,106,Cr?tico
2020,8,2020-08-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Manh?,28,17,0,13.1,Boa,58,Moderado
2020,8,2020-08-01,Sudeste,RJ,Niter?i,Sa?da de pista,Tarde,25,20,0,11.1,Moderada,38,Moderado
2020,8,2020-08-01,Sudeste,RJ,Nova Igua?u,Colis?o,Noite,38,20,0,29.8,Boa,69,Grave
2020,8,2020-08-01,Sudeste,RJ,Petr?polis,Atropelamento,Noite,25,22,1,12.2,Boa,47,Cr?tico
2020,8,2020-08-01,Sudeste,MG,Belo Horizonte,Capotamento,Tarde,13,9,0,9.7,Ruim,19,Leve
2020,8,2020-08-01,Sudeste,MG,Uberl?ndia,Colis?o,Manh?,26,14,0,0.0,Boa,55,Moderado
2020,8,2020-08-01,Sudeste,MG,Juiz de Fora,Colis?o,Manh?,30,21,0,19.9,Boa,57,Grave
2020,8,2020-08-01,Sudeste,ES,Vit?ria,Capotamento,Manh?,19,9,0,31.9,Ruim,38,Leve
2020,8,2020-08-01,Sudeste,ES,Vila Velha,Colis?o,Manh?,23,14,0,0.0,Boa,38,Moderado
2020,8,2020-08-01,Sudeste,ES,Serra,Atropelamento,Madrugada,26,22,1,21.6,Ruim,51,Cr?tico
2020,8,2020-08-01,Sul,PR,Curitiba,Colis?o,Tarde,22,18,1,36.5,Muito ruim,43,Cr?tico
2020,8,2020-08-01,Sul,PR,Londrina,Atropelamento,Manh?,14,11,0,6.1,Boa,28,Leve
2020,8,2020-08-01,Sul,SC,Florian?polis,Atropelamento,Madrugada,20,14,2,25.3,Moderada,30,Cr?tico
2020,8,2020-08-01,Sul,SC,Joinville,Colis?o,Noite,23,11,0,46.7,Ruim,43,Moderado
2020,8,2020-08-01,Sul,RS,Porto Alegre,Colis?o,Tarde,15,12,1,3.4,Ruim,27,Grave
2020,8,2020-08-01,Sul,RS,Caxias do Sul,Colis?o,Tarde,23,18,0,8.1,Ruim,31,Moderado
2020,9,2020-09-01,Norte,AM,Manaus,Capotamento,Noite,15,7,1,2.6,Boa,27,Grave
2020,9,2020-09-01,Norte,PA,Bel?m,Colis?o,Noite,23,12,1,12.6,Ruim,40,Cr?tico
2020,9,2020-09-01,Norte,PA,Santar?m,Capotamento,Tarde,22,12,0,45.5,Boa,45,Moderado
2020,9,2020-09-01,Norte,RO,Porto Velho,Colis?o,Tarde,13,11,0,23.3,Boa,22,Leve
2020,9,2020-09-01,Norte,TO,Palmas,Sa?da de pista,Madrugada,12,9,0,0.5,Ruim,23,Leve
2020,9,2020-09-01,Nordeste,BA,Salvador,Colis?o,Tarde,21,17,1,0.1,Moderada,30,Cr?tico
2020,9,2020-09-01,Nordeste,BA,Feira de Santana,Capotamento,Manh?,20,10,0,33.3,Moderada,35,Leve
2020,9,2020-09-01,Nordeste,PE,Recife,Colis?o,Manh?,21,13,1,17.2,Ruim,34,Cr?tico
2020,9,2020-09-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Noite,27,13,0,42.3,Boa,54,Moderado
2020,9,2020-09-01,Nordeste,CE,Fortaleza,Atropelamento,Manh?,20,14,2,38.6,Ruim,36,Cr?tico
2020,9,2020-09-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Noite,24,10,1,0,Boa,34,Grave
2020,9,2020-09-01,Nordeste,MA,S?o Lu?s,Capotamento,Noite,13,7,1,30.3,Moderada,26,Grave
2020,9,2020-09-01,Nordeste,PB,Jo?o Pessoa,Capotamento,Tarde,18,15,0,58.1,Muito ruim,35,Moderado
2020,9,2020-09-01,Centro-Oeste,DF,Bras?lia,Capotamento,Tarde,14,7,0,19.6,Boa,27,Leve
2020,9,2020-09-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Tarde,13,11,1,24.4,Moderada,25,Grave
2020,9,2020-09-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Tarde,24,17,1,34.4,Ruim,41,Cr?tico
2020,9,2020-09-01,Centro-Oeste,MT,Cuiab?,Capotamento,Tarde,18,13,1,57.1,Muito ruim,31,Cr?tico
2020,9,2020-09-01,Centro-Oeste,MS,Campo Grande,Colis?o,Tarde,22,15,1,15.1,Ruim,43,Cr?tico
2020,9,2020-09-01,Sudeste,SP,S?o Paulo,Atropelamento,Manh?,26,21,1,19.2,Ruim,49,Cr?tico
2020,9,2020-09-01,Sudeste,SP,Campinas,Sa?da de pista,Tarde,26,13,0,3.5,Moderada,35,Moderado
2020,9,2020-09-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Tarde,36,30,1,37.6,Boa,77,Cr?tico
2020,9,2020-09-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Noite,30,25,0,38.0,Moderada,47,Grave
2020,9,2020-09-01,Sudeste,RJ,Niter?i,Colis?o,Tarde,32,17,1,60.6,Ruim,53,Cr?tico
2020,9,2020-09-01,Sudeste,RJ,Nova Igua?u,Colis?o,Tarde,28,19,0,34.8,Ruim,54,Moderado
2020,9,2020-09-01,Sudeste,RJ,Petr?polis,Colis?o,Manh?,42,25,2,44.7,Ruim,60,Cr?tico
2020,9,2020-09-01,Sudeste,MG,Belo Horizonte,Atropelamento,Tarde,20,11,0,48.4,Boa,34,Leve
2020,9,2020-09-01,Sudeste,MG,Uberl?ndia,Colis?o,Manh?,35,26,1,70.0,Ruim,63,Cr?tico
2020,9,2020-09-01,Sudeste,MG,Juiz de Fora,Atropelamento,Tarde,23,17,1,38.4,Muito ruim,42,Cr?tico
2020,9,2020-09-01,Sudeste,ES,Vit?ria,Colis?o,Manh?,29,14,0,39.7,Boa,52,Moderado
2020,9,2020-09-01,Sudeste,ES,Vila Velha,Capotamento,Manh?,12,8,0,37.7,Muito ruim,21,Leve
2020,9,2020-09-01,Sudeste,ES,Serra,Colis?o,Tarde,36,26,0,49.3,Moderada,74,Grave
2020,9,2020-09-01,Sul,PR,Curitiba,Sa?da de pista,Madrugada,21,10,1,33.0,Boa,42,Grave
2020,9,2020-09-01,Sul,PR,Londrina,Colis?o,Madrugada,18,15,0,0,Moderada,30,Moderado
2020,9,2020-09-01,Sul,SC,Florian?polis,Colis?o,Noite,21,10,1,39.4,Boa,44,Grave
2020,9,2020-09-01,Sul,SC,Joinville,Atropelamento,Noite,16,11,1,32.6,Boa,24,Grave
2020,9,2020-09-01,Sul,RS,Porto Alegre,Colis?o,Manh?,25,18,1,28.8,Moderada,36,Cr?tico
2020,9,2020-09-01,Sul,RS,Caxias do Sul,Colis?o,Manh?,16,13,0,8.2,Moderada,28,Moderado
2020,10,2020-10-01,Norte,AM,Manaus,Sa?da de pista,Tarde,11,7,1,19.6,Ruim,18,Grave
2020,10,2020-10-01,Norte,PA,Bel?m,Colis?o,Manh?,24,20,0,40.8,Ruim,44,Moderado
2020,10,2020-10-01,Norte,PA,Santar?m,Colis?o,Tarde,19,15,0,33.0,Boa,40,Moderado
2020,10,2020-10-01,Norte,RO,Porto Velho,Colis?o,Manh?,22,12,0,49.6,Boa,46,Moderado
2020,10,2020-10-01,Norte,TO,Palmas,Colis?o,Tarde,18,15,0,47.9,Boa,29,Moderado
2020,10,2020-10-01,Nordeste,BA,Salvador,Colis?o,Noite,25,14,0,12.0,Boa,40,Moderado
2020,10,2020-10-01,Nordeste,BA,Feira de Santana,Colis?o,Manh?,21,12,1,33.6,Ruim,38,Grave
2020,10,2020-10-01,Nordeste,PE,Recife,Atropelamento,Manh?,17,12,1,17.7,Ruim,36,Grave
2020,10,2020-10-01,Nordeste,PE,Jaboat?o dos Guararapes,Atropelamento,Noite,20,14,1,36.9,Moderada,27,Cr?tico
2020,10,2020-10-01,Nordeste,CE,Fortaleza,Sa?da de pista,Madrugada,27,18,1,24.0,Boa,47,Cr?tico
2020,10,2020-10-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Madrugada,24,20,1,47.9,Boa,37,Cr?tico
2020,10,2020-10-01,Nordeste,MA,S?o Lu?s,Colis?o,Noite,24,19,2,44.4,Muito ruim,41,Cr?tico
2020,10,2020-10-01,Nordeste,PB,Jo?o Pessoa,Atropelamento,Tarde,11,8,0,37.5,Boa,17,Leve
2020,10,2020-10-01,Centro-Oeste,DF,Bras?lia,Capotamento,Tarde,14,6,0,34.7,Boa,19,Leve
2020,10,2020-10-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Madrugada,16,12,1,42.9,Moderada,30,Grave
2020,10,2020-10-01,Centro-Oeste,GO,Aparecida de Goi?nia,Colis?o,Madrugada,21,11,0,16.0,Moderada,35,Moderado
2020,10,2020-10-01,Centro-Oeste,MT,Cuiab?,Sa?da de pista,Manh?,22,17,0,66.1,Moderada,40,Moderado
2020,10,2020-10-01,Centro-Oeste,MS,Campo Grande,Sa?da de pista,Madrugada,26,22,1,54.3,Ruim,55,Cr?tico
2020,10,2020-10-01,Sudeste,SP,S?o Paulo,Colis?o,Manh?,33,23,0,4.3,Ruim,53,Grave
2020,10,2020-10-01,Sudeste,SP,Campinas,Colis?o,Tarde,27,20,1,3.1,Muito ruim,52,Cr?tico
2020,10,2020-10-01,Sudeste,SP,Ribeir?o Preto,Atropelamento,Manh?,31,18,1,60.2,Ruim,43,Cr?tico
2020,10,2020-10-01,Sudeste,RJ,Rio de Janeiro,Atropelamento,Tarde,25,16,1,7.7,Boa,47,Cr?tico
2020,10,2020-10-01,Sudeste,RJ,Niter?i,Sa?da de pista,Tarde,32,25,1,38.6,Moderada,57,Cr?tico
2020,10,2020-10-01,Sudeste,RJ,Nova Igua?u,Atropelamento,Madrugada,29,22,1,37.2,Boa,53,Cr?tico
2020,10,2020-10-01,Sudeste,RJ,Petr?polis,Atropelamento,Noite,27,21,1,51.1,Boa,45,Cr?tico
2020,10,2020-10-01,Sudeste,MG,Belo Horizonte,Colis?o,Tarde,31,19,0,34.9,Moderada,42,Grave
2020,10,2020-10-01,Sudeste,MG,Uberl?ndia,Colis?o,Noite,34,24,0,35.4,Moderada,61,Grave
2020,10,2020-10-01,Sudeste,MG,Juiz de Fora,Colis?o,Madrugada,28,19,1,12.5,Boa,39,Cr?tico
2020,10,2020-10-01,Sudeste,ES,Vit?ria,Capotamento,Tarde,18,14,1,45.5,Ruim,31,Grave
2020,10,2020-10-01,Sudeste,ES,Vila Velha,Atropelamento,Madrugada,25,15,0,24.9,Moderada,35,Moderado
2020,10,2020-10-01,Sudeste,ES,Serra,Capotamento,Noite,16,8,1,0.0,Moderada,32,Grave
2020,10,2020-10-01,Sul,PR,Curitiba,Colis?o,Madrugada,17,13,1,54.5,Boa,28,Grave
2020,10,2020-10-01,Sul,PR,Londrina,Colis?o,Manh?,25,11,1,53.6,Ruim,48,Grave
2020,10,2020-10-01,Sul,SC,Florian?polis,Sa?da de pista,Madrugada,19,8,1,2.9,Boa,39,Grave
2020,10,2020-10-01,Sul,SC,Joinville,Atropelamento,Tarde,16,15,1,46.8,Moderada,25,Grave
2020,10,2020-10-01,Sul,RS,Porto Alegre,Capotamento,Tarde,20,17,0,61.1,Muito ruim,38,Moderado
2020,10,2020-10-01,Sul,RS,Caxias do Sul,Sa?da de pista,Manh?,16,9,0,43.8,Muito ruim,26,Moderado
2020,11,2020-11-01,Norte,AM,Manaus,Sa?da de pista,Tarde,17,12,0,57.8,Ruim,26,Leve
2020,11,2020-11-01,Norte,PA,Bel?m,Capotamento,Manh?,13,9,0,58.2,Moderada,24,Leve
2020,11,2020-11-01,Norte,PA,Santar?m,Capotamento,Noite,13,11,1,43.6,Moderada,25,Grave
2020,11,2020-11-01,Norte,RO,Porto Velho,Atropelamento,Noite,21,13,0,11.8,Moderada,34,Moderado
2020,11,2020-11-01,Norte,TO,Palmas,Sa?da de pista,Noite,16,12,1,16.3,Ruim,22,Grave
2020,11,2020-11-01,Nordeste,BA,Salvador,Capotamento,Noite,9,4,0,20.5,Ruim,19,Leve
2020,11,2020-11-01,Nordeste,BA,Feira de Santana,Capotamento,Manh?,20,16,0,42.8,Boa,33,Moderado
2020,11,2020-11-01,Nordeste,PE,Recife,Colis?o,Manh?,16,7,0,17.1,Ruim,34,Leve
2020,11,2020-11-01,Nordeste,PE,Jaboat?o dos Guararapes,Colis?o,Madrugada,27,19,1,39.4,Muito ruim,43,Cr?tico
2020,11,2020-11-01,Nordeste,CE,Fortaleza,Capotamento,Noite,26,22,0,32.8,Moderada,55,Grave
2020,11,2020-11-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Manh?,12,6,0,0,Muito ruim,25,Leve
2020,11,2020-11-01,Nordeste,MA,S?o Lu?s,Atropelamento,Manh?,13,10,0,28.3,Moderada,18,Leve
2020,11,2020-11-01,Nordeste,PB,Jo?o Pessoa,Atropelamento,Manh?,14,14,1,18.2,Ruim,30,Grave
2020,11,2020-11-01,Centro-Oeste,DF,Bras?lia,Capotamento,Manh?,20,10,0,49.5,Boa,41,Leve
2020,11,2020-11-01,Centro-Oeste,GO,Goi?nia,Atropelamento,Noite,19,13,0,24.8,Moderada,28,Moderado
2020,11,2020-11-01,Centro-Oeste,GO,Aparecida de Goi?nia,Sa?da de pista,Madrugada,16,8,0,55.8,Moderada,26,Leve
2020,11,2020-11-01,Centro-Oeste,MT,Cuiab?,Atropelamento,Tarde,8,8,0,0,Moderada,17,Leve
2020,11,2020-11-01,Centro-Oeste,MS,Campo Grande,Colis?o,Noite,21,11,0,38.1,Moderada,44,Moderado
2020,11,2020-11-01,Sudeste,SP,S?o Paulo,Colis?o,Noite,46,25,1,10.3,Boa,79,Cr?tico
2020,11,2020-11-01,Sudeste,SP,Campinas,Colis?o,Tarde,41,30,1,27.1,Moderada,64,Cr?tico
2020,11,2020-11-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Manh?,37,32,1,34.2,Moderada,53,Cr?tico
2020,11,2020-11-01,Sudeste,RJ,Rio de Janeiro,Colis?o,Manh?,31,27,0,26.5,Ruim,52,Grave
2020,11,2020-11-01,Sudeste,RJ,Niter?i,Capotamento,Noite,28,13,1,50.7,Boa,54,Cr?tico
2020,11,2020-11-01,Sudeste,RJ,Nova Igua?u,Sa?da de pista,Noite,38,23,1,22.3,Moderada,56,Cr?tico
2020,11,2020-11-01,Sudeste,RJ,Petr?polis,Sa?da de pista,Manh?,25,13,0,10.2,Ruim,38,Moderado
2020,11,2020-11-01,Sudeste,MG,Belo Horizonte,Colis?o,Tarde,36,17,2,45.1,Ruim,53,Cr?tico
2020,11,2020-11-01,Sudeste,MG,Uberl?ndia,Colis?o,Madrugada,28,14,1,11.7,Moderada,40,Cr?tico
2020,11,2020-11-01,Sudeste,MG,Juiz de Fora,Colis?o,Noite,38,27,2,43.5,Muito ruim,53,Cr?tico
2020,11,2020-11-01,Sudeste,ES,Vit?ria,Colis?o,Tarde,24,20,1,0.0,Moderada,39,Cr?tico
2020,11,2020-11-01,Sudeste,ES,Vila Velha,Atropelamento,Tarde,16,14,1,47.1,Boa,22,Grave
2020,11,2020-11-01,Sudeste,ES,Serra,Colis?o,Madrugada,24,14,2,0.0,Moderada,40,Cr?tico
2020,11,2020-11-01,Sul,PR,Curitiba,Colis?o,Tarde,24,19,1,0,Boa,34,Cr?tico
2020,11,2020-11-01,Sul,PR,Londrina,Capotamento,Tarde,15,11,1,46.0,Boa,27,Grave
2020,11,2020-11-01,Sul,SC,Florian?polis,Colis?o,Madrugada,17,12,0,21.2,Boa,31,Leve
2020,11,2020-11-01,Sul,SC,Joinville,Colis?o,Noite,38,20,2,49.2,Moderada,73,Cr?tico
2020,11,2020-11-01,Sul,RS,Porto Alegre,Colis?o,Noite,24,19,1,3.6,Boa,43,Cr?tico
2020,11,2020-11-01,Sul,RS,Caxias do Sul,Sa?da de pista,Tarde,19,13,1,13.0,Ruim,40,Grave
2020,12,2020-12-01,Norte,AM,Manaus,Colis?o,Noite,31,22,1,58.0,Moderada,60,Cr?tico
2020,12,2020-12-01,Norte,PA,Bel?m,Colis?o,Madrugada,29,21,1,64.2,Ruim,51,Cr?tico
2020,12,2020-12-01,Norte,PA,Santar?m,Atropelamento,Noite,25,16,1,53.3,Muito ruim,37,Cr?tico
2020,12,2020-12-01,Norte,RO,Porto Velho,Sa?da de pista,Noite,23,17,1,20.2,Moderada,36,Cr?tico
2020,12,2020-12-01,Norte,TO,Palmas,Atropelamento,Tarde,17,14,1,69.6,Moderada,29,Grave
2020,12,2020-12-01,Nordeste,BA,Salvador,Colis?o,Manh?,17,8,0,27.9,Boa,29,Leve
2020,12,2020-12-01,Nordeste,BA,Feira de Santana,Atropelamento,Noite,24,12,2,15.1,Moderada,37,Cr?tico
2020,12,2020-12-01,Nordeste,PE,Recife,Colis?o,Noite,26,11,2,21.3,Ruim,53,Cr?tico
2020,12,2020-12-01,Nordeste,PE,Jaboat?o dos Guararapes,Capotamento,Tarde,18,10,0,0.0,Boa,32,Leve
2020,12,2020-12-01,Nordeste,CE,Fortaleza,Capotamento,Manh?,8,5,0,40.0,Ruim,14,Leve
2020,12,2020-12-01,Nordeste,CE,Juazeiro do Norte,Colis?o,Noite,35,21,0,48.5,Boa,62,Grave
2020,12,2020-12-01,Nordeste,MA,S?o Lu?s,Atropelamento,Tarde,18,17,0,4.6,Moderada,38,Moderado
2020,12,2020-12-01,Nordeste,PB,Jo?o Pessoa,Atropelamento,Madrugada,29,22,2,59.5,Boa,40,Cr?tico
2020,12,2020-12-01,Centro-Oeste,DF,Bras?lia,Sa?da de pista,Noite,24,17,2,53.1,Ruim,47,Cr?tico
2020,12,2020-12-01,Centro-Oeste,GO,Goi?nia,Colis?o,Noite,20,11,0,11.6,Boa,32,Leve
2020,12,2020-12-01,Centro-Oeste,GO,Aparecida de Goi?nia,Atropelamento,Manh?,23,12,1,12.0,Moderada,35,Cr?tico
2020,12,2020-12-01,Centro-Oeste,MT,Cuiab?,Atropelamento,Tarde,13,10,1,45.9,Boa,27,Grave
2020,12,2020-12-01,Centro-Oeste,MS,Campo Grande,Colis?o,Manh?,23,16,1,73.4,Muito ruim,48,Cr?tico
2020,12,2020-12-01,Sudeste,SP,S?o Paulo,Atropelamento,Noite,37,28,3,14.4,Boa,62,Cr?tico
2020,12,2020-12-01,Sudeste,SP,Campinas,Sa?da de pista,Madrugada,40,27,3,31.4,Ruim,84,Cr?tico
2020,12,2020-12-01,Sudeste,SP,Ribeir?o Preto,Colis?o,Tarde,42,33,1,72.6,Moderada,83,Cr?tico
2020,12,2020-12-01,Sudeste,RJ,Rio de Janeiro,Capotamento,Madrugada,22,9,0,1.5,Moderada,38,Leve
2020,12,2020-12-01,Sudeste,RJ,Niter?i,Capotamento,Tarde,28,17,0,11.1,Boa,55,Moderado
2020,12,2020-12-01,Sudeste,RJ,Nova Igua?u,Capotamento,Manh?,18,8,0,20.3,Boa,35,Leve
2020,12,2020-12-01,Sudeste,RJ,Petr?polis,Colis?o,Madrugada,45,37,0,25.1,Muito ruim,94,Cr?tico
2020,12,2020-12-01,Sudeste,MG,Belo Horizonte,Colis?o,Noite,47,31,2,27.5,Moderada,84,Cr?tico
2020,12,2020-12-01,Sudeste,MG,Uberl?ndia,Atropelamento,Noite,33,21,3,57.6,Moderada,45,Cr?tico
2020,12,2020-12-01,Sudeste,MG,Juiz de Fora,Colis?o,Noite,47,36,0,52.2,Boa,72,Cr?tico
2020,12,2020-12-01,Sudeste,ES,Vit?ria,Sa?da de pista,Noite,27,19,1,25.0,Boa,54,Cr?tico
2020,12,2020-12-01,Sudeste,ES,Vila Velha,Colis?o,Manh?,27,14,1,31.1,Ruim,44,Cr?tico
2020,12,2020-12-01,Sudeste,ES,Serra,Capotamento,Manh?,18,14,0,41.5,Boa,25,Moderado
2020,12,2020-12-01,Sul,PR,Curitiba,Sa?da de pista,Tarde,19,11,1,39.4,Boa,29,Grave
